2014-02-05T20:00:00;Po1;781.16;291.09
2014-02-05T20:05:00;Po1;788.36;295.54
2014-02-05T20:10:00;Po1;774.81;282.61
2014-02-05T20:15:00;Po1;776.20;287.53
2014-02-05T20:20:00;Po1;775.67;284.14
2014-02-05T20:25:00;Po1;778.38;284.56
2014-02-05T20:30:00;Po1;778.26;277.77
2014-02-05T20:35:00;Po1;775.27;274.00
2014-02-05T20:40:00;Po1;776.01;277.47
2014-02-05T20:45:00;Po1;769.04;268.01
2014-02-05T20:50:00;Po1;774.46;277.65
2014-02-05T20:55:00;Po1;385.52;138.95
2014-02-05T21:00:00;Po1;778.76;282.51
2014-02-05T21:05:00;Po1;388.94;135.79
2014-02-05T21:10:00;Po1;766.95;259.36
2014-02-05T21:15:00;Po1;777.10;271.87
2014-02-05T21:20:00;Po1;768.29;275.22
2014-02-05T21:25:00;Po1;768.46;274.47
2014-02-05T21:30:00;Po1;765.86;272.39
2014-02-05T21:35:00;Po1;775.73;281.02
2014-02-05T21:40:00;Po1;767.29;269.35
2014-02-05T21:45:00;Po1;767.12;268.20
2014-02-05T21:50:00;Po1;766.85;262.55
2014-02-05T21:55:00;Po1;773.88;261.01
2014-02-05T22:00:00;Po1;782.72;260.58
2014-02-05T22:05:00;Po1;778.27;253.72
2014-02-05T22:10:00;Po1;396.04;127.14
2014-02-05T22:15:00;Po1;788.64;250.23
2014-02-05T22:20:00;Po1;777.27;243.72
2014-02-05T22:25:00;Po1;390.85;123.29
2014-02-05T22:30:00;Po1;393.68;128.13
2014-02-05T22:35:00;Po1;385.52;120.39
2014-02-05T22:40:00;Po1;385.40;122.68
2014-02-05T22:45:00;Po1;387.90;119.34
2014-02-05T22:50:00;Po1;388.64;122.58
2014-02-05T22:55:00;Po1;389.10;119.80
2014-02-05T23:00:00;Po1;788.74;247.77
2014-02-05T23:05:00;Po1;396.58;124.40
2014-02-05T23:10:00;Po1;393.17;119.92
2014-02-05T23:15:00;Po1;391.00;118.72
2014-02-05T23:20:00;Po1;774.31;232.18
2014-02-05T23:25:00;Po1;384.07;113.10
2014-02-05T23:30:00;Po1;387.62;114.51
2014-02-05T23:35:00;Po1;778.20;237.27
2014-02-05T23:40:00;Po1;780.63;239.52
